accountNumber,ds,income,spending,y
100000025,2025-02,20273.1,9483.25,10789.85
100000025,2025-03,20273.1,9727.95,10545.15
100000025,2025-04,20273.1,9289.36,10983.74
100000025,2025-05,20273.1,9810.98,10462.12
100000025,2025-06,20273.1,9429.37,10843.73
100000025,2025-07,20273.1,9713.82,10559.28
100000025,2025-08,20273.1,9636.61,10636.49
100000025,2025-09,20273.1,9676.42,10596.68
100000025,2025-10,20273.1,10002.7,10270.4
100000025,2025-11,20273.1,9622.86,10650.24
100000025,2025-12,20273.1,9385.48,10887.62
100000025,2026-01,20273.1,10067.8,10205.3
100000025,2026-02,20273.1,9464.15,10808.95
100000025,2026-03,20273.1,9787.94,10485.16
100000025,2026-04,20273.1,9969.59,10303.51
100000025,2026-05,20273.1,9684.81,10588.29
100000025,2026-06,20273.1,9852.48,10420.62
100000025,2026-07,20273.1,9740.4,10532.7
100000026,2024-08,12229.67,5659.64,6570.03
100000026,2024-09,12229.67,4892.66,7337.01
100000026,2024-10,12229.67,5281.3,6948.37
100000026,2024-11,12229.67,5339.07,6890.6
100000026,2024-12,12229.67,5251.96,6977.71
100000026,2025-01,12229.67,5504.42,6725.25
100000026,2025-02,12229.67,5350.4,6879.27
100000026,2025-03,12229.67,5684.0,6545.67
100000026,2025-04,12229.67,5224.2,7005.47
100000026,2025-05,12229.67,5704.12,6525.55
100000026,2025-06,12229.67,5296.53,6933.14
100000026,2025-07,12229.67,5741.23,6488.44
100000026,2025-08,12229.67,5271.43,6958.24
100000026,2025-09,12229.67,5584.83,6644.84
100000026,2025-10,12229.67,5882.86,6346.81
100000026,2025-11,12229.67,5564.21,6665.46
100000026,2025-12,12229.67,5470.74,6758.93
100000026,2026-01,12229.67,5886.89,6342.78
100000026,2026-02,12229.67,5351.94,6877.73
100000026,2026-03,12229.67,4972.94,7256.73
100000026,2026-04,12229.67,4982.73,7246.94
100000026,2026-05,12229.67,4881.53,7348.14
100000026,2026-06,12229.67,6032.05,6197.62
100000026,2026-07,12229.67,5294.25,6935.42
100000027,2024-08,20617.79,8243.51,12374.28
100000027,2024-09,20617.79,8283.09,12334.7
100000027,2024-10,20617.79,8226.31,12391.48
100000027,2024-11,20617.79,8294.27,12323.52
100000027,2024-12,20617.79,8417.61,12200.18
100000027,2025-01,20617.79,8349.21,12268.58
100000027,2025-02,20617.79,8231.78,12386.01
100000027,2025-03,20617.79,8335.52,12282.27
100000027,2025-04,20617.79,8132.3,12485.49
100000027,2025-05,20617.79,8444.69,12173.1
100000027,2025-06,20617.79,8188.48,12429.31
100000027,2025-07,20617.79,8211.7,12406.09
100000027,2025-08,20617.79,8004.71,12613.08
100000027,2025-09,20617.79,8273.12,12344.67
100000027,2025-10,20617.79,8266.25,12351.54
100000027,2025-11,20617.79,8331.87,12285.92
100000027,2025-12,20617.79,8213.86,12403.93
100000027,2026-01,20617.79,8267.77,12350.02
100000027,2026-02,20617.79,8122.87,12494.92
100000027,2026-03,20617.79,8368.22,12249.57
100000027,2026-04,20617.79,8513.05,12104.74
100000027,2026-05,20617.79,8315.93,12301.86
100000027,2026-06,20617.79,8060.52,12557.27
100000027,2026-07,20617.79,8363.36,12254.43
100000028,2024-08,13085.58,6760.95,6324.63
100000028,2024-09,13085.58,7167.76,5917.82
100000028,2024-10,13085.58,6721.42,6364.16
100000028,2024-11,13085.58,7503.61,5581.97
100000028,2024-12,13085.58,6960.49,6125.09
100000028,2025-01,13085.58,7348.97,5736.61
100000028,2025-02,13085.58,6837.07,6248.51
100000028,2025-03,13085.58,7393.75,5691.83
100000028,2025-04,13085.58,7153.34,5932.24
100000028,2025-05,13085.58,7809.59,5275.99
100000028,2025-06,13085.58,7406.53,5679.05
100000028,2025-07,13085.58,6686.82,6398.76
100000028,2025-08,13085.58,7000.73,6084.85
100000028,2025-09,13085.58,7121.63,5963.95
100000028,2025-10,13085.58,7311.74,5773.84
100000028,2025-11,13085.58,6465.87,6619.71
100000028,2025-12,13085.58,7153.02,5932.56
100000028,2026-01,13085.58,6938.52,6147.06
100000028,2026-02,13085.58,6563.38,6522.2
100000028,2026-03,13085.58,7182.74,5902.84
100000028,2026-04,13085.58,7618.36,5467.22
100000028,2026-05,13085.58,6869.92,6215.66
100000028,2026-06,13085.58,7128.29,5957.29
100000028,2026-07,13085.58,6676.95,6408.63
100000029,2024-08,13690.63,9017.37,4673.26
100000029,2024-09,13690.63,8444.23,5246.4
100000029,2024-10,13690.63,9075.16,4615.47
100000029,2024-11,13690.63,8464.3,5226.33
100000029,2024-12,13690.63,9212.62,4478.01
100000029,2025-01,13690.63,8610.58,5080.05
100000029,2025-02,13690.63,8077.8,5612.83
100000029,2025-03,13690.63,8601.19,5089.44
100000029,2025-04,13690.63,8317.33,5373.3
100000029,2025-05,13690.63,8200.76,5489.87
100000029,2025-06,13690.63,8579.35,5111.28
100000029,2025-07,13690.63,7820.66,5869.97
100000029,2025-08,13690.63,7900.59,5790.04
100000029,2025-09,13690.63,8184.87,5505.76
100000029,2025-10,13690.63,8353.94,5336.69
100000029,2025-11,13690.63,8803.4,4887.23
100000029,2025-12,13690.63,8084.23,5606.4
100000029,2026-01,13690.63,8362.19,5328.44
100000029,2026-02,13690.63,8621.03,5069.6
100000029,2026-03,13690.63,7593.09,6097.54
100000029,2026-04,13690.63,7908.72,5781.91
100000029,2026-05,13690.63,8199.83,5490.8
100000029,2026-06,13690.63,8246.37,5444.26
100000029,2026-07,13690.63,8995.45,4695.18
100000030,2024-08,45604.94,22747.05,22857.89
100000030,2024-09,45604.94,24300.81,21304.13
100000030,2024-10,45604.94,22549.44,23055.5
100000030,2024-11,45604.94,22241.95,23362.99
100000030,2024-12,45604.94,21408.67,24196.27
100000030,2025-01,45604.94,23838.46,21766.48
100000030,2025-02,45604.94,21175.99,24428.95
100000030,2025-03,45604.94,24917.51,20687.43
100000030,2025-04,45604.94,21692.7,23912.24
100000030,2025-05,45604.94,22113.64,23491.3
100000030,2025-06,45604.94,22759.84,22845.1
100000030,2025-07,45604.94,24929.64,20675.3
100000030,2025-08,45604.94,23964.12,21640.82
100000030,2025-09,45604.94,23249.37,22355.57
100000030,2025-10,45604.94,24147.3,21457.64
100000030,2025-11,45604.94,22508.22,23096.72
100000030,2025-12,45604.94,26504.41,19100.53
100000030,2026-01,45604.94,25915.32,19689.62
100000030,2026-02,45604.94,22658.62,22946.32
100000030,2026-03,45604.94,24202.13,21402.81
100000030,2026-04,45604.94,22416.0,23188.94
100000030,2026-05,45604.94,23144.39,22460.55
100000030,2026-06,45604.94,22580.33,23024.61
100000030,2026-07,45604.94,23763.25,21841.69
100000031,2024-08,6483.94,3797.34,2686.6
100000031,2024-09,6483.94,3263.34,3220.6
100000031,2024-10,6483.94,3074.74,3409.2
100000031,2024-11,6483.94,3457.98,3025.96
100000031,2024-12,6483.94,3345.44,3138.5
100000031,2025-01,6483.94,3692.32,2791.62
100000031,2025-02,6483.94,3050.43,3433.51
100000031,2025-03,6483.94,3221.92,3262.02
100000031,2025-04,6483.94,3201.95,3281.99
100000031,2025-05,6483.94,3545.72,2938.22
100000031,2025-06,6483.94,3365.19,3118.75
100000031,2025-07,6483.94,3545.68,2938.26
100000031,2025-08,6483.94,3243.19,3240.75
100000031,2025-09,6483.94,3266.97,3216.97
100000031,2025-10,6483.94,3219.38,3264.56
100000031,2025-11,6483.94,3282.86,3201.08
100000031,2025-12,6483.94,3219.72,3264.22
100000031,2026-01,6483.94,3248.32,3235.62
100000031,2026-02,6483.94,3120.35,3363.59
100000031,2026-03,6483.94,3432.8,3051.14
100000031,2026-04,6483.94,3012.45,3471.49
100000031,2026-05,6483.94,3146.11,3337.83
100000031,2026-06,6483.94,3231.47,3252.47
100000031,2026-07,6483.94,3420.42,3063.52
100000032,2024-08,7285.34,5937.17,1348.17
100000032,2024-09,7285.34,5788.81,1496.53
100000032,2024-10,7285.34,6073.73,1211.61
100000032,2024-11,7285.34,6078.8,1206.54
100000032,2024-12,7285.34,5877.85,1407.49
100000032,2025-01,7285.34,5641.6,1643.74
100000032,2025-02,7285.34,5722.78,1562.56
100000032,2025-03,7285.34,6132.38,1152.96
100000032,2025-04,7285.34,5917.73,1367.61
100000032,2025-05,7285.34,5805.8,1479.54
100000032,2025-06,7285.34,5537.73,1747.61
100000032,2025-07,7285.34,6335.18,950.16
100000032,2025-08,7285.34,5708.15,1577.19
100000032,2025-09,7285.34,5275.56,2009.78
100000032,2025-10,7285.34,5475.69,1809.65
100000032,2025-11,7285.34,5674.3,1611.04
100000032,2025-12,7285.34,5803.75,1481.59
100000032,2026-01,7285.34,5778.83,1506.51
100000032,2026-02,7285.34,5477.9,1807.44
100000032,2026-03,7285.34,5847.85,1437.49
100000032,2026-04,7285.34,5842.54,1442.8
100000032,2026-05,7285.34,5831.85,1453.49
100000032,2026-06,7285.34,5496.01,1789.33
100000032,2026-07,7285.34,5724.55,1560.79
100000033,2024-08,13800.63,8014.79,5785.84
100000033,2024-09,13800.63,8614.31,5186.32
100000033,2024-10,13800.63,9195.2,4605.43
100000033,2024-11,13800.63,9634.03,4166.6
100000033,2024-12,13800.63,8673.12,5127.51
100000033,2025-01,13800.63,9122.28,4678.35
100000033,2025-02,13800.63,8696.57,5104.06
100000033,2025-03,13800.63,8464.52,5336.11
100000033,2025-04,13800.63,9176.24,4624.39
100000033,2025-05,13800.63,7961.27,5839.36
100000033,2025-06,13800.63,7618.18,6182.45
100000033,2025-07,13800.63,9028.05,4772.58
100000033,2025-08,13800.63,8385.21,5415.42
100000033,2025-09,13800.63,9165.05,4635.58
100000033,2025-10,13800.63,7633.83,6166.8
100000033,2025-11,13800.63,8453.61,5347.02
100000033,2025-12,13800.63,8804.85,4995.78
100000033,2026-01,13800.63,8080.81,5719.82
100000033,2026-02,13800.63,8046.75,5753.88
100000033,2026-03,13800.63,8986.93,4813.7
100000033,2026-04,13800.63,7877.97,5922.66
100000033,2026-05,13800.63,8484.44,5316.19
100000033,2026-06,13800.63,8130.69,5669.94
100000033,2026-07,13800.63,8918.37,4882.26
100000034,2024-08,37007.26,18397.21,18610.05
100000034,2024-09,37007.26,17779.61,19227.65
100000034,2024-10,37007.26,18319.77,18687.49
100000034,2024-11,37007.26,18198.82,18808.44
100000034,2024-12,37007.26,18431.21,18576.05
100000034,2025-01,37007.26,18105.96,18901.3
100000034,2025-02,37007.26,18174.67,18832.59
100000034,2025-03,37007.26,18494.12,18513.14
100000034,2025-04,37007.26,17929.12,19078.14
100000034,2025-05,37007.26,18917.93,18089.33
100000034,2025-06,37007.26,18360.68,18646.58
100000034,2025-07,37007.26,18325.83,18681.43
100000034,2025-08,37007.26,18547.69,18459.57
100000034,2025-09,37007.26,18502.04,18505.22
100000034,2025-10,37007.26,18060.18,18947.08
100000034,2025-11,37007.26,18501.55,18505.71
100000034,2025-12,37007.26,18745.22,18262.04
100000034,2026-01,37007.26,17780.73,19226.53
100000034,2026-02,37007.26,17987.24,19020.02
100000034,2026-03,37007.26,17968.34,19038.92
100000034,2026-04,37007.26,18940.88,18066.38
100000034,2026-05,37007.26,18382.95,18624.31
100000034,2026-06,37007.26,17864.39,19142.87
100000034,2026-07,37007.26,18543.07,18464.19
100000035,2024-08,11757.81,9309.06,2448.75
100000035,2024-09,11757.81,9958.55,1799.26
100000035,2024-10,11757.81,9929.24,1828.57
100000035,2024-11,11757.81,8677.5,3080.31
100000035,2024-12,11757.81,10412.34,1345.47
100000035,2025-01,11757.81,10260.88,1496.93
100000035,2025-02,11757.81,9359.82,2397.99
100000035,2025-03,11757.81,9347.53,2410.28
100000035,2025-04,11757.81,9916.55,1841.26
100000035,2025-05,11757.81,9698.36,2059.45
100000035,2025-06,11757.81,9894.67,1863.14
100000035,2025-07,11757.81,9779.24,1978.57
100000035,2025-08,11757.81,10306.92,1450.89
100000035,2025-09,11757.81,9379.31,2378.5
100000035,2025-10,11757.81,9284.55,2473.26
100000035,2025-11,11757.81,9961.97,1795.84
100000035,2025-12,11757.81,10321.8,1436.01
100000035,2026-01,11757.81,9751.31,2006.5
100000035,2026-02,11757.81,9139.75,2618.06
100000035,2026-03,11757.81,10414.32,1343.49
100000035,2026-04,11757.81,9630.58,2127.23
100000035,2026-05,11757.81,10014.41,1743.4
100000035,2026-06,11757.81,9145.23,2612.58
100000035,2026-07,11757.81,9304.88,2452.93
100000036,2024-08,15418.52,7494.54,7923.98
100000036,2024-09,15418.52,7619.71,7798.81
100000036,2024-10,15418.52,8792.54,6625.98
100000036,2024-11,15418.52,8441.59,6976.93
100000036,2024-12,15418.52,7906.52,7512.0
100000036,2025-01,15418.52,7885.48,7533.04
100000036,2025-02,15418.52,8090.21,7328.31
100000036,2025-03,15418.52,7066.3,8352.22
100000036,2025-04,15418.52,8310.05,7108.47
100000036,2025-05,15418.52,8099.48,7319.04
100000036,2025-06,15418.52,7407.69,8010.83
100000036,2025-07,15418.52,8029.6,7388.92
100000036,2025-08,15418.52,7930.24,7488.28
100000036,2025-09,15418.52,8066.29,7352.23
100000036,2025-10,15418.52,7749.37,7669.15
100000036,2025-11,15418.52,8415.63,7002.89
100000036,2025-12,15418.52,8113.02,7305.5
100000036,2026-01,15418.52,7038.02,8380.5
100000036,2026-02,15418.52,7795.32,7623.2
100000036,2026-03,15418.52,8104.95,7313.57
100000036,2026-04,15418.52,7742.24,7676.28
100000036,2026-05,15418.52,8142.66,7275.86
100000036,2026-06,15418.52,7255.44,8163.08
100000036,2026-07,15418.52,8249.2,7169.32
100000037,2024-08,14200.34,6385.49,7814.85
100000037,2024-09,14200.34,6282.04,7918.3
100000037,2024-10,14200.34,6283.22,7917.12
100000037,2024-11,14200.34,6534.85,7665.49
100000037,2024-12,14200.34,6244.88,7955.46
100000037,2025-01,14200.34,6478.54,7721.8
100000037,2025-02,14200.34,5794.84,8405.5
100000037,2025-03,14200.34,6721.6,7478.74
100000037,2025-04,14200.34,5913.6,8286.74
100000037,2025-05,14200.34,5903.44,8296.9
100000037,2025-06,14200.34,6591.74,7608.6
100000037,2025-07,14200.34,6033.11,8167.23
100000037,2025-08,14200.34,6463.25,7737.09
100000037,2025-09,14200.34,6349.36,7850.98
100000037,2025-10,14200.34,6638.65,7561.69
100000037,2025-11,14200.34,6824.09,7376.25
100000037,2025-12,14200.34,6350.49,7849.85
100000037,2026-01,14200.34,6179.72,8020.62
100000037,2026-02,14200.34,5551.37,8648.97
100000037,2026-03,14200.34,6533.47,7666.87
100000037,2026-04,14200.34,6359.38,7840.96
100000037,2026-05,14200.34,5841.75,8358.59
100000037,2026-06,14200.34,6847.76,7352.58
100000037,2026-07,14200.34,6312.67,7887.67
100000038,2024-08,33178.84,17312.22,15866.62
100000038,2024-09,33178.84,17171.78,16007.06
100000038,2024-10,33178.84,17645.68,15533.16
100000038,2024-11,33178.84,16560.12,16618.72
100000038,2024-12,33178.84,17083.63,16095.21
100000038,2025-01,33178.84,17568.81,15610.03
100000038,2025-02,33178.84,17063.2,16115.64
100000038,2025-03,33178.84,16409.64,16769.2
100000038,2025-04,33178.84,16814.78,16364.06
100000038,2025-05,33178.84,16692.32,16486.52
100000038,2025-06,33178.84,17631.78,15547.06
100000038,2025-07,33178.84,16859.88,16318.96
100000038,2025-08,33178.84,17247.96,15930.88
100000038,2025-09,33178.84,17562.12,15616.72
100000038,2025-10,33178.84,16978.83,16200.01
100000038,2025-11,33178.84,17568.17,15610.67
100000038,2025-12,33178.84,17148.49,16030.35
100000038,2026-01,33178.84,17408.42,15770.42
100000038,2026-02,33178.84,16968.97,16209.87
100000038,2026-03,33178.84,17396.99,15781.85
100000038,2026-04,33178.84,17464.67,15714.17
100000038,2026-05,33178.84,17190.23,15988.61
100000038,2026-06,33178.84,17275.97,15902.87
100000038,2026-07,33178.84,16846.9,16331.94
100000039,2024-08,11945.07,6042.19,5902.88
100000039,2024-09,11945.07,6171.22,5773.85
100000039,2024-10,11945.07,6088.01,5857.06
100000039,2024-11,11945.07,6076.26,5868.81
100000039,2024-12,11945.07,5798.24,6146.83
100000039,2025-01,11945.07,6058.33,5886.74
100000039,2025-02,11945.07,5847.41,6097.66
100000039,2025-03,11945.07,6076.97,5868.1
100000039,2025-04,11945.07,6034.16,5910.91
100000039,2025-05,11945.07,6096.47,5848.6
100000039,2025-06,11945.07,6097.5,5847.57
100000039,2025-07,11945.07,6206.8,5738.27
100000039,2025-08,11945.07,6096.21,5848.86
100000039,2025-09,11945.07,6122.0,5823.07
100000039,2025-10,11945.07,6059.6,5885.47
100000039,2025-11,11945.07,5992.94,5952.13
100000039,2025-12,11945.07,6251.07,5694.0
100000039,2026-01,11945.07,6143.5,5801.57
100000039,2026-02,11945.07,6040.63,5904.44
100000039,2026-03,11945.07,6081.09,5863.98
100000039,2026-04,11945.07,6121.03,5824.04
100000039,2026-05,11945.07,6185.59,5759.48
100000039,2026-06,11945.07,6141.55,5803.52
100000039,2026-07,11945.07,6100.77,5844.3
100000040,2024-08,13050.44,7112.8,5937.64
100000040,2024-09,13050.44,7201.94,5848.5
100000040,2024-10,13050.44,6883.48,6166.96
100000040,2024-11,13050.44,6725.22,6325.22
100000040,2024-12,13050.44,7124.2,5926.24
100000040,2025-01,13050.44,7455.89,5594.55
100000040,2025-02,13050.44,6803.52,6246.92
100000040,2025-03,13050.44,7291.55,5758.89
100000040,2025-04,13050.44,7326.81,5723.63
100000040,2025-05,13050.44,7245.39,5805.05
100000040,2025-06,13050.44,6670.25,6380.19
100000040,2025-07,13050.44,6752.84,6297.6
100000040,2025-08,13050.44,6484.24,6566.2
100000040,2025-09,13050.44,6845.04,6205.4
100000040,2025-10,13050.44,7166.53,5883.91
100000040,2025-11,13050.44,6523.57,6526.87
100000040,2025-12,13050.44,7430.18,5620.26
100000040,2026-01,13050.44,7265.21,5785.23
100000040,2026-02,13050.44,6620.35,6430.09
100000040,2026-03,13050.44,6256.53,6793.91
100000040,2026-04,13050.44,6458.85,6591.59
100000040,2026-05,13050.44,7040.09,6010.35
100000040,2026-06,13050.44,7406.69,5643.75
100000040,2026-07,13050.44,6515.65,6534.79
100000041,2024-08,40746.41,13880.53,26865.88
100000041,2024-09,40746.41,15837.4,24909.01
100000041,2024-10,40746.41,14642.56,26103.85
100000041,2024-11,40746.41,14833.13,25913.28
100000041,2024-12,40746.41,16915.12,23831.29
100000041,2025-01,40746.41,13469.37,27277.04
100000041,2025-02,40746.41,15427.32,25319.09
100000041,2025-03,40746.41,14993.91,25752.5
100000041,2025-04,40746.41,11442.11,29304.3
100000041,2025-05,40746.41,15728.7,25017.71
100000041,2025-06,40746.41,13247.64,27498.77
100000041,2025-07,40746.41,13937.6,26808.81
100000041,2025-08,40746.41,16211.56,24534.85
100000041,2025-09,40746.41,13945.42,26800.99
100000041,2025-10,40746.41,17417.35,23329.06
100000041,2025-11,40746.41,15318.73,25427.68
100000041,2025-12,40746.41,14396.58,26349.83
100000041,2026-01,40746.41,15280.01,25466.4
100000041,2026-02,40746.41,15658.41,25088.0
100000041,2026-03,40746.41,15294.66,25451.75
100000041,2026-04,40746.41,15140.44,25605.97
100000041,2026-05,40746.41,15171.63,25574.78
100000041,2026-06,40746.41,15683.77,25062.64
100000041,2026-07,40746.41,14481.58,26264.83
100000042,2024-08,9239.98,5422.31,3817.67
100000042,2024-09,9239.98,5988.26,3251.72
100000042,2024-10,9239.98,6076.02,3163.96
100000042,2024-11,9239.98,6299.85,2940.13
100000042,2024-12,9239.98,5360.8,3879.18
100000042,2025-01,9239.98,5624.06,3615.92
100000042,2025-02,9239.98,5047.37,4192.61
100000042,2025-03,9239.98,6050.56,3189.42
100000042,2025-04,9239.98,6065.65,3174.33
100000042,2025-05,9239.98,6124.62,3115.36
100000042,2025-06,9239.98,5693.9,3546.08
100000042,2025-07,9239.98,5762.96,3477.02
100000042,2025-08,9239.98,6091.64,3148.34
100000042,2025-09,9239.98,6265.4,2974.58
100000042,2025-10,9239.98,5930.83,3309.15
100000042,2025-11,9239.98,5499.04,3740.94
100000042,2025-12,9239.98,5434.56,3805.42
100000042,2026-01,9239.98,6369.18,2870.8
100000042,2026-02,9239.98,6184.65,3055.33
100000042,2026-03,9239.98,5480.02,3759.96
100000042,2026-04,9239.98,6312.83,2927.15
100000042,2026-05,9239.98,6168.56,3071.42
100000042,2026-06,9239.98,5273.89,3966.09
100000042,2026-07,9239.98,6107.27,3132.71
100000043,2024-08,48130.76,19553.57,28577.19
100000043,2024-09,48130.76,20544.85,27585.91
100000043,2024-10,48130.76,19590.38,28540.38
100000043,2024-11,48130.76,20250.54,27880.22
100000043,2024-12,48130.76,19903.99,28226.77
100000043,2025-01,48130.76,19114.08,29016.68
100000043,2025-02,48130.76,19619.49,28511.27
100000043,2025-03,48130.76,19459.0,28671.76
100000043,2025-04,48130.76,20425.01,27705.75
100000043,2025-05,48130.76,19795.94,28334.82
100000043,2025-06,48130.76,20318.91,27811.85
100000043,2025-07,48130.76,19849.81,28280.95
100000043,2025-08,48130.76,20056.65,28074.11
100000043,2025-09,48130.76,19354.64,28776.12
100000043,2025-10,48130.76,20115.06,28015.7
100000043,2025-11,48130.76,20247.8,27882.96
100000043,2025-12,48130.76,19802.27,28328.49
100000043,2026-01,48130.76,18982.02,29148.74
100000043,2026-02,48130.76,19456.97,28673.79
100000043,2026-03,48130.76,20344.96,27785.8
100000043,2026-04,48130.76,19359.39,28771.37
100000043,2026-05,48130.76,19221.12,28909.64
100000043,2026-06,48130.76,20481.08,27649.68
100000043,2026-07,48130.76,19208.88,28921.88
100000044,2024-08,17451.81,8461.91,8989.9
100000044,2024-09,17451.81,9666.55,7785.26
100000044,2024-10,17451.81,9008.19,8443.62
100000044,2024-11,17451.81,8086.22,9365.59
100000044,2024-12,17451.81,9329.0,8122.81
100000044,2025-01,17451.81,8552.56,8899.25
100000044,2025-02,17451.81,8602.12,8849.69
100000044,2025-03,17451.81,9419.4,8032.41
100000044,2025-04,17451.81,9428.67,8023.14
100000044,2025-05,17451.81,9273.44,8178.37
100000044,2025-06,17451.81,9537.65,7914.16
100000044,2025-07,17451.81,9780.91,7670.9
