accountNumber,ds,y,creditLimit,currentBalance,availableMoney,n_transactions
187912273,2016-04,-9877.62,2500,839.51,1660.49,68
187912273,2016-05,-9557.57,2500,1327.62,1172.38,57
187912273,2016-06,-7871.53,2500,1866.53,633.47,47
187912273,2016-07,-7165.4,2500,899.55,1600.45,52
187912273,2016-08,-8069.74,2500,2301.8,198.2,57
187912273,2016-09,-8500.039999999999,2500,1338.16,1161.84,55
187912273,2016-10,-8358.68,2500,1656.66,843.34,45
187912273,2016-11,-8538.26,2500,960.27,1539.73,55
187912273,2016-12,-6907.52,2500,2322.49,177.51,54
188105457,2016-01,-355.82,15000,259.61,14740.39,6
188105457,2016-02,-2322.23,15000,2509.55,12490.45,10
188105457,2016-03,-616.01,15000,3232.12,11767.88,9
188105457,2016-04,-1025.88,15000,4070.5,10929.5,10
188105457,2016-05,-373.59000000000003,15000,4321.91,10678.09,2
188105457,2016-06,-1002.6800000000001,15000,5502.76,9497.24,5
188105457,2016-07,-1016.53,15000,6538.38,8461.62,9
188105457,2016-08,-328.43,15000,6858.79,8141.21,5
188105457,2016-09,-133.76999999999998,15000,6906.6,8093.4,3
188105457,2016-10,-1649.3899999999999,15000,8532.48,6467.52,10
188105457,2016-11,-1467.99,15000,9979.8,5020.2,14
188105457,2016-12,-746.21,15000,10448.34,4551.66,7
192118573,2016-01,-8881.5,7500,2046.86,5453.14,72
192118573,2016-02,-11351.58,7500,6211.98,1288.02,77
192118573,2016-03,-12035.44,7500,1645.87,5854.13,76
192118573,2016-04,-8585.33,7500,2272.29,5227.71,65
192118573,2016-05,-8397.86,7500,4465.82,3034.18,67
192118573,2016-06,-7364.55,7500,3132.64,4367.36,63
192118573,2016-07,-10505.84,7500,6241.2,1258.8,69
192118573,2016-08,-9731.36,7500,6772.97,727.03,70
192118573,2016-09,-9421.69,7500,5744.12,1755.88,54
192118573,2016-10,-8666.88,7500,3694.36,3805.64,69
192118573,2016-11,-8518.28,7500,4285.74,3214.26,64
192118573,2016-12,-7662.2,7500,2802.88,4697.12,68
197114666,2016-01,-361.91,500,283.16,216.84,3
197114666,2016-02,-191.02,500,336.91,163.09,1
197114666,2016-03,-858.35,500,0.0,500.0,4
197114666,2016-04,-263.61,500,134.29,365.71,2
197114666,2016-05,-414.68,500,95.57,404.43,4
197114666,2016-06,-578.23,500,352.13,147.87,6
197114666,2016-07,-781.07,500,872.29,-372.29,4
197114666,2016-08,-613.87,500,161.69,338.31,5
197114666,2016-09,-965.45,500,399.04,100.96,10
197114666,2016-10,-89.74,500,463.78,36.22,3
197114666,2016-11,-646.89,500,395.04,104.96,8
197114666,2016-12,-603.51,500,260.52,239.48,6
197397605,2016-01,-4249.03,2500,1692.74,807.26,24
197397605,2016-02,-4199.04,2500,1046.07,1453.93,31
197397605,2016-03,-1897.6499999999999,2500,1265.53,1234.47,16
197397605,2016-04,-1924.31,2500,892.8,1607.2,16
197397605,2016-05,-2133.97,2500,2208.63,291.37,16
197397605,2016-06,-1313.66,2500,1607.38,892.62,20
197397605,2016-07,-2129.04,2500,2084.26,415.74,16
197397605,2016-08,-4241.4,2500,1904.72,595.28,24
197397605,2016-09,-1445.85,2500,1334.79,1165.21,16
197397605,2016-10,-2160.56,2500,1998.61,501.39,17
197397605,2016-11,-1327.06,2500,1628.84,871.16,12
197397605,2016-12,-2730.57,2500,1821.22,678.78,18
197647198,2016-01,-1217.6299999999999,250,144.06,105.94,9
197647198,2016-02,-1125.4099999999999,250,140.44,109.56,7
197647198,2016-03,-1128.33,250,100.42,149.58,10
197647198,2016-04,-380.88,250,143.07,106.93,4
197647198,2016-05,-1363.08,250,79.79,170.21,8
197647198,2016-06,-992.35,250,0.0,250.0,5
197647198,2016-07,-435.15,250,170.46,79.54,3
197647198,2016-08,-407.83,250,151.55,98.45,3
197647198,2016-09,-902.52,250,201.61,48.39,8
197647198,2016-10,-349.15999999999997,250,72.13,177.87,7
197647198,2016-11,-740.8,250,0.0,250.0,7
197647198,2016-12,-1334.46,250,64.32,185.68,7
198331150,2016-04,-54.77,7500,0.0,7500.0,1
198331150,2016-05,-44.39,7500,29.77,7470.23,1
198331150,2016-06,-431.71,7500,460.21,7039.79,3
198331150,2016-08,-122.39,7500,455.87,7044.13,1
198331150,2016-09,-156.59,7500,586.19,6913.81,4
198331150,2016-10,123.66,7500,684.85,6815.15,1
198331150,2016-11,-119.85,7500,536.19,6963.81,1
201216048,2016-01,-1348.43,2500,1236.46,1263.54,7
201216048,2016-02,-550.5600000000001,2500,539.33,1960.67,5
201216048,2016-03,-765.4,2500,646.98,1853.02,6
201216048,2016-04,-561.36,2500,535.28,1964.72,6
201216048,2016-05,-710.67,2500,504.39,1995.61,7
201216048,2016-06,-650.3100000000001,2500,587.42,1912.58,5
201216048,2016-07,-776.98,2500,706.97,1793.03,8
201216048,2016-08,-470.28,2500,393.44,2106.56,5
201216048,2016-09,-353.8,2500,292.28,2207.72,5
201216048,2016-10,-312.84,2500,254.33,2245.67,7
201216048,2016-11,-726.6,2500,722.16,1777.84,10
201216048,2016-12,-312.57,2500,241.35,2258.65,9
201956682,2016-01,-364.08,5000,0.0,5000.0,1
201956682,2016-02,-32.75,5000,364.22,4635.78,2
201956682,2016-03,-15.78,5000,346.83,4653.17,1
201956682,2016-05,-663.05,5000,456.05,4543.95,2
201956682,2016-06,-81.84,5000,1055.34,3944.66,2
201956682,2016-07,-125.75,5000,1032.5,3967.5,1
201956682,2016-08,-16.55,5000,1133.25,3866.75,1
201956682,2016-09,-65.55,5000,1177.55,3822.45,2
201956682,2016-11,-21.64,5000,1165.35,3834.65,1
203542146,2016-01,-490.68,20000,425.5,19574.5,5
203542146,2016-02,-481.46000000000004,20000,909.86,19090.14,5
203542146,2016-03,-104.64999999999999,20000,928.99,19071.01,2
203542146,2016-04,-43.27,20000,1001.79,18998.21,1
203542146,2016-05,-893.72,20000,1281.13,18718.87,2
203542146,2016-06,-468.87,20000,1902.24,18097.76,2
203542146,2016-07,-35.33,20000,2366.73,17633.27,2
203542146,2016-08,-524.45,20000,2546.83,17453.17,3
203542146,2016-09,-185.66,20000,2842.43,17157.57,1
203542146,2016-10,-434.8,20000,3433.63,16566.37,3
203542146,2016-11,-700.52,20000,4109.15,15890.85,5
203542146,2016-12,-1160.49,20000,5244.64,14755.36,7
203674388,2016-01,-979.8199999999999,10000,481.51,9518.49,5
203674388,2016-02,-1365.54,10000,1742.02,8257.98,4
203674388,2016-03,-674.01,10000,2968.62,7031.38,6
203674388,2016-04,-310.94,10000,3126.21,6873.79,3
203674388,2016-05,-447.93,10000,3370.2,6629.8,2
203674388,2016-06,-1224.69,10000,4532.41,5467.59,9
203674388,2016-07,-109.91,10000,4917.49,5082.51,2
203674388,2016-08,-1165.53,10000,5836.03,4163.97,5
203674388,2016-09,-1208.59,10000,7164.49,2835.51,4
203674388,2016-10,-1219.09,10000,8372.94,1627.06,6
203674388,2016-11,-683.53,10000,9039.53,960.47,4
203674388,2016-12,-928.41,10000,3698.59,6301.41,4
205011335,2016-03,-105.74,500,0.0,500.0,1
205011335,2016-06,-28.78,500,96.08,403.92,2
205011335,2016-07,-433.24,500,84.52,415.48,1
205011335,2016-11,-43.2,500,83.58,416.42,1
205011335,2016-12,-152.59,500,216.67,283.33,4
205681025,2016-01,-2015.53,15000,1833.61,13166.39,14
205681025,2016-02,-1042.4099999999999,15000,1202.24,13797.76,7
205681025,2016-03,-1107.3899999999999,15000,1089.99,13910.01,13
205681025,2016-04,-2236.69,15000,2201.22,12798.78,17
205681025,2016-05,-1717.03,15000,1699.78,13300.22,21
205681025,2016-06,-1604.1499999999999,15000,1569.52,13430.48,9
205681025,2016-07,-2988.54,15000,2434.04,12565.96,15
205681025,2016-08,-1098.1999999999998,15000,1064.85,13935.15,12
205681025,2016-09,-1239.07,15000,1166.45,13833.55,12
205681025,2016-10,-2342.65,15000,2240.65,12759.35,14
205681025,2016-11,-2723.78,15000,2695.14,12304.86,12
205681025,2016-12,-1630.85,15000,1380.91,13619.09,11
209634240,2016-01,-1630.1799999999998,7500,1396.51,6103.49,11
209634240,2016-02,-3394.53,7500,3357.34,4142.66,24
209634240,2016-03,-2250.21,7500,2243.68,5256.32,17
209634240,2016-04,-4015.46,7500,3666.46,3833.54,21
209634240,2016-05,-3601.82,7500,3576.95,3923.05,21
209634240,2016-06,-2035.0900000000001,7500,1561.92,5938.08,15
209634240,2016-07,-2164.63,7500,2110.12,5389.88,18
209634240,2016-08,-2284.12,7500,2267.06,5232.94,17
209634240,2016-09,-3466.88,7500,3337.94,4162.06,21
209634240,2016-10,-2890.75,7500,2865.96,4634.04,21
209634240,2016-11,-2517.5299999999997,7500,2447.77,5052.23,19
209634240,2016-12,-2013.6299999999999,7500,1852.38,5647.62,16
215093932,2016-01,-1227.24,15000,1204.35,13795.65,11
215093932,2016-02,-1440.68,15000,2297.01,12702.99,10
215093932,2016-03,-1822.28,15000,4186.78,10813.22,11
215093932,2016-04,-849.9300000000001,15000,5110.03,9889.97,8
215093932,2016-05,-1627.17,15000,6779.67,8220.33,9
215093932,2016-06,-1304.1299999999999,15000,8094.28,6905.72,9
215093932,2016-07,-1312.5900000000001,15000,9352.02,5647.98,9
215093932,2016-08,-1637.15,15000,10955.06,4044.94,13
215093932,2016-09,-1093.06,15000,12092.63,2907.37,13
215093932,2016-10,-1987.31,15000,14025.8,974.2,11
215093932,2016-11,-2557.9,15000,8021.84,6978.16,17
215093932,2016-12,-1297.77,15000,9297.09,5702.91,14
215891352,2016-01,-776.0500000000001,5000,661.06,4338.94,3
215891352,2016-02,-823.25,5000,1361.75,3638.25,4
215891352,2016-03,-1135.04,5000,2673.15,2326.85,7
215891352,2016-04,-337.13,5000,2996.47,2003.53,4
215891352,2016-05,-91.29,5000,3055.91,1944.09,4
215891352,2016-06,-428.07,5000,3280.64,1719.36,3
215891352,2016-07,-346.82,5000,3771.08,1228.92,5
215891352,2016-08,-580.99,5000,4336.63,663.37,5
215891352,2016-09,-932.26,5000,4500.76,499.24,4
215891352,2016-10,-345.90000000000003,5000,2630.51,2369.49,4
215891352,2016-11,-1140.3,5000,3651.47,1348.53,4
215891352,2016-12,-345.66,5000,3803.33,1196.67,2
219924490,2016-01,-676.53,7500,667.31,6832.69,4
219924490,2016-02,-736.3,7500,684.88,6815.12,9
219924490,2016-03,-2019.0,7500,1928.31,5571.69,12
219924490,2016-04,-1146.72,7500,861.93,6638.07,9
219924490,2016-05,-1254.76,7500,1203.43,6296.57,8
219924490,2016-06,-381.66999999999996,7500,131.97,7368.03,5
219924490,2016-07,-761.83,7500,698.21,6801.79,10
219924490,2016-08,-692.46,7500,572.81,6927.19,9
219924490,2016-09,-935.25,7500,763.77,6736.23,12
219924490,2016-10,-2361.97,7500,2190.65,5309.35,11
219924490,2016-11,-270.17,7500,261.63,7238.37,6
219924490,2016-12,-2379.27,7500,2181.47,5318.53,14
220525572,2016-01,-2689.65,7500,2641.86,4858.14,12
220525572,2016-02,-3599.74,7500,6127.33,1372.67,17
220525572,2016-03,-727.56,7500,6927.99,572.01,10
220525572,2016-04,-1373.8200000000002,7500,974.69,6525.31,10
220525572,2016-05,-1085.17,7500,2032.37,5467.63,8
220525572,2016-06,-1371.29,7500,3676.99,3823.01,8
220525572,2016-07,-2938.22,7500,6453.92,1046.08,12
220525572,2016-08,-1146.3799999999999,7500,3866.64,3633.36,8
220525572,2016-09,-459.54999999999995,7500,4303.3,3196.7,10
220525572,2016-10,-2230.7,7500,6545.26,954.74,17
220525572,2016-11,-1739.52,7500,3208.18,4291.82,12
220525572,2016-12,-415.93999999999994,7500,4100.13,3399.87,9
222122504,2016-01,-3.37,15000,0.0,15000.0,1
222122504,2016-02,-3.37,15000,0.0,15000.0,1
222122504,2016-03,-3.37,15000,0.0,15000.0,1
222122504,2016-04,-3.37,15000,0.0,15000.0,1
222122504,2016-05,-3.37,15000,0.0,15000.0,1
222122504,2016-06,-3.37,15000,0.0,15000.0,1
222122504,2016-07,-17.57,15000,14.2,14985.8,2
222122504,2016-08,-17.57,15000,14.2,14985.8,2
222122504,2016-09,-17.57,15000,14.2,14985.8,2
222122504,2016-10,-17.57,15000,14.2,14985.8,2
222122504,2016-11,-17.57,15000,14.2,14985.8,2
222122504,2016-12,-17.57,15000,14.2,14985.8,2
222329159,2016-01,-225.5,500,142.89,357.11,3
222329159,2016-02,-489.23,500,239.66,260.34,2
222329159,2016-03,-249.59,500,248.31,251.69,2
222329159,2016-04,-286.48,500,0.0,500.0,3
222329159,2016-05,-213.8,500,200.68,299.32,2
222329159,2016-06,-300.02,500,308.56,191.44,1
222329159,2016-07,-305.37,500,151.14,348.86,3
222329159,2016-08,-355.29,500,0.0,500.0,3
222329159,2016-09,-603.8100000000001,500,315.14,184.86,4
222329159,2016-10,-318.18,500,215.75,284.25,6
222329159,2016-11,-976.5099999999999,500,471.39,28.61,6
222329159,2016-12,-313.13,500,139.22,360.78,6
222396921,2016-01,-1422.21,250,89.32,160.68,9
222396921,2016-02,-673.14,250,171.39,78.61,5
222396921,2016-03,-346.32,250,194.81,55.19,5
222396921,2016-04,-1745.75,250,143.35,106.65,14
222396921,2016-05,-1596.2199999999998,250,194.17,55.83,12
222396921,2016-06,-1348.1399999999999,250,0.0,250.0,13
222396921,2016-07,-816.67,250,0.0,250.0,7
222396921,2016-08,-705.36,250,161.66,88.34,6
222396921,2016-09,-1165.52,250,185.91,64.09,4
222396921,2016-10,-1256.7399999999998,250,195.14,54.86,9
222396921,2016-11,-1242.81,250,117.05,132.95,9
222396921,2016-12,-929.26,250,83.3,166.7,10
223406813,2016-02,-42.85,1000,0.0,1000.0,1
223406813,2016-03,-1675.95,1000,0.0,1000.0,3
223406813,2016-04,-527.61,1000,528.57,471.43,4
223406813,2016-05,-1011.67,1000,0.0,1000.0,2
223406813,2016-09,-143.62,1000,572.63,427.37,2
223406813,2016-11,-665.92,1000,558.85,441.15,3
223406813,2016-12,-284.74,1000,668.71,331.29,2
224744545,2016-01,-13.18,250,0.0,250.0,1
224744545,2016-05,-191.54,250,0.0,250.0,1
224744545,2016-08,-534.7,250,197.43,52.57,2
224744545,2016-09,-475.74,250,486.03,-236.03,1
224744545,2016-10,-46.95,250,625.23,-375.23,1
227389163,2016-02,-280.54,5000,167.09,4832.91,3
227389163,2016-06,-376.74,5000,369.48,4630.52,3
227389163,2016-07,-318.95,5000,0.0,5000.0,1
227389163,2016-08,-190.17000000000002,5000,14.77,4985.23,4
227389163,2016-09,-23.26,5000,0.0,5000.0,1
227389163,2016-10,-46.52,5000,23.26,4976.74,2
227389163,2016-11,-47.81,5000,23.26,4976.74,2
227389163,2016-12,-52.17,5000,28.91,4971.09,2
229093605,2016-01,-342.09000000000003,2500,138.03,2361.97,3
229093605,2016-02,-415.88,2500,387.7,2112.3,4
229093605,2016-03,-1372.1599999999999,2500,816.89,1683.11,4
229093605,2016-04,-798.54,2500,709.18,1790.82,8
229093605,2016-05,-1084.33,2500,1062.59,1437.41,9
229093605,2016-06,-495.95000000000005,2500,333.22,2166.78,4
229093605,2016-07,-487.3,2500,477.99,2022.01,4
229093605,2016-08,-1344.17,2500,1148.7,1351.3,6
229093605,2016-09,-1090.57,2500,1066.15,1433.85,9
229093605,2016-10,-466.24,2500,456.93,2043.07,5
229093605,2016-11,-1099.23,2500,1094.58,1405.42,5
229093605,2016-12,-153.84,2500,143.52,2356.48,7
230879655,2016-01,-409.96000000000004,15000,173.4,14826.6,2
230879655,2016-02,-383.90999999999997,15000,199.31,14800.69,2
230879655,2016-03,-493.15,15000,436.5,14563.5,2
230879655,2016-04,-225.42000000000002,15000,32.68,14967.32,2
230879655,2016-05,-42.199999999999996,15000,0.0,15000.0,2
230879655,2016-06,-111.44,15000,71.88,14928.12,2
230879655,2016-07,-458.75,15000,3.12,14996.88,2
230879655,2016-08,-411.8,15000,207.68,14792.32,2
230879655,2016-09,-1250.74,15000,1091.35,13908.65,4
230879655,2016-10,-66.43,15000,53.89,14946.11,2
230879655,2016-11,-62.26,15000,0.0,15000.0,1
232818569,2016-01,-55.45,20000,0.0,20000.0,1
232818569,2016-02,-244.76999999999998,20000,204.55,19795.45,2
232818569,2016-04,0.0,20000,338.15,19661.85,2
232818569,2016-05,-290.28000000000003,20000,437.41,19562.59,5
232818569,2016-06,-49.510000000000005,20000,498.73,19501.27,2
232818569,2016-07,-8.23,20000,515.01,19484.99,1
232818569,2016-08,-1008.35,20000,506.47,19493.53,2
232818569,2016-09,-63.17,20000,1536.53,18463.47,2
232818569,2016-10,-402.28000000000003,20000,1527.99,18472.01,2
232818569,2016-11,-371.93,20000,1905.27,18094.73,2
232818569,2016-12,-22.59,20000,2252.2,17747.8,2
234180315,2016-01,-3673.25,15000,3294.74,11705.26,15
234180315,2016-02,-1264.81,15000,4866.02,10133.98,10
234180315,2016-03,-1226.5,15000,6019.07,8980.93,12
234180315,2016-04,-228.9,15000,6278.38,8721.62,6
234180315,2016-05,-1904.4299999999998,15000,7977.5,7022.5,10
234180315,2016-06,-2571.75,15000,10538.04,4461.96,12
234180315,2016-07,-2151.29,15000,12857.99,2142.01,13
234180315,2016-08,-635.2199999999999,15000,13458.05,1541.95,13
234180315,2016-09,-2466.61,15000,8489.8,6510.2,18
234180315,2016-10,-3210.35,15000,11360.44,3639.56,15
234180315,2016-11,-1060.68,15000,12785.64,2214.36,12
234180315,2016-12,-1957.4,15000,8740.55,6259.45,15
234946350,2016-01,-3920.0,20000,3436.71,16563.29,33
234946350,2016-02,-4853.53,20000,8643.37,11356.63,33
234946350,2016-03,-3818.18,20000,12412.88,7587.12,31
234946350,2016-04,-3600.37,20000,16098.06,3901.94,27
234946350,2016-05,-5784.5,20000,6111.84,13888.16,40
234946350,2016-06,-4772.99,20000,11029.49,8970.51,39
234946350,2016-07,-5561.59,20000,16571.89,3428.11,31
234946350,2016-08,-3848.86,20000,11449.53,8550.47,28
234946350,2016-09,-5446.47,20000,16962.49,3037.51,36
234946350,2016-10,-7907.81,20000,12834.15,7165.85,49
234946350,2016-11,-5220.64,20000,17764.44,2235.56,39
234946350,2016-12,-4405.9400000000005,20000,17936.78,2063.22,37
235208831,2016-01,-424.54999999999995,20000,275.54,19724.46,4
235208831,2016-02,-648.31,20000,816.23,19183.77,8
235208831,2016-03,-396.12,20000,325.31,19674.69,6
235208831,2016-04,-549.97,20000,504.92,19495.08,5
235208831,2016-05,-498.24,20000,262.97,19737.03,5
235208831,2016-06,-1790.09,20000,1683.93,18316.07,9
235208831,2016-07,-707.9300000000001,20000,446.23,19553.77,2
235208831,2016-08,-798.63,20000,790.09,19209.91,4
235208831,2016-09,-1589.95,20000,1516.82,18483.18,14
235208831,2016-10,-233.23999999999998,20000,198.53,19801.47,5
235208831,2016-11,-386.98,20000,386.28,19613.72,9
235208831,2016-12,-755.0699999999999,20000,542.45,19457.55,6
237944130,2016-01,-189.68,15000,0.0,15000.0,1
237944130,2016-02,-16.56,15000,0.0,15000.0,1
237944130,2016-03,-2.9,15000,0.0,15000.0,1
237944130,2016-04,-636.76,15000,364.58,14635.42,2
237944130,2016-05,-187.07,15000,133.38,14866.62,3
237944130,2016-06,-366.73,15000,289.92,14710.08,5
237944130,2016-07,-337.16999999999996,15000,283.48,14716.52,3
237944130,2016-08,-389.12,15000,238.37,14761.63,4
237944130,2016-09,-107.38,15000,53.69,14946.31,2
237944130,2016-10,-424.84000000000003,15000,360.39,14639.61,5
237944130,2016-11,-472.29999999999995,15000,406.3,14593.7,3
237944130,2016-12,-107.38,15000,53.69,14946.31,2
239577603,2016-01,-836.7,5000,721.16,4278.84,5
239577603,2016-03,-1493.35,5000,1722.65,3277.35,5
239577603,2016-05,-659.97,5000,2911.93,2088.07,4
239577603,2016-06,-613.66,5000,3444.48,1555.52,4
239577603,2016-07,-206.07999999999998,5000,3670.9,1329.1,2
239577603,2016-08,-556.08,5000,4169.48,830.52,5
239577603,2016-09,-18.18,5000,4204.7,795.3,2
239577603,2016-10,-556.16,5000,4714.11,285.89,8
239577603,2016-11,-79.13,5000,3869.39,1130.61,2
239577603,2016-12,-20.84,5000,3865.23,1134.77,2
241348105,2016-01,-4579.83,7500,4482.67,3017.33,29
241348105,2016-02,-5720.62,7500,5300.27,2199.73,30
241348105,2016-03,-5148.54,7500,5058.0,2442.0,31
241348105,2016-04,-2847.92,7500,3188.27,4311.73,24
241348105,2016-05,-2499.32,7500,5699.75,1800.25,24
241348105,2016-06,-3067.57,7500,3459.97,4040.03,23
241348105,2016-07,-3422.94,7500,6860.08,639.92,30
241348105,2016-08,-1990.53,7500,4631.7,2868.3,18
241348105,2016-09,-1943.51,7500,6595.65,904.35,17
241348105,2016-10,-3319.73,7500,7100.29,399.71,28
241348105,2016-11,-3324.17,7500,5968.62,1531.38,21
241348105,2016-12,-2582.5299999999997,7500,5524.51,1975.49,19
243168614,2016-01,-1712.3899999999999,2500,1428.86,1071.14,15
243168614,2016-02,-1194.21,2500,1312.99,1187.01,11
243168614,2016-03,-1854.16,2500,1693.64,806.36,13
243168614,2016-04,-847.08,2500,793.96,1706.04,9
243168614,2016-05,-665.92,2500,652.22,1847.78,8
243168614,2016-06,-967.58,2500,361.49,2138.51,5
243168614,2016-07,-1161.87,2500,1072.61,1427.39,12
243168614,2016-08,-848.13,2500,924.45,1575.55,12
243168614,2016-09,-940.04,2500,844.59,1655.41,11
243168614,2016-10,-816.34,2500,807.79,1692.21,8
243168614,2016-11,-1137.6100000000001,2500,1008.05,1491.95,10
243168614,2016-12,-605.38,2500,553.42,1946.58,13
245118458,2016-01,-142.03,15000,0.0,15000.0,1
245118458,2016-02,-536.8299999999999,15000,256.0,14744.0,3
245118458,2016-03,-290.48,15000,46.7,14953.3,2
245118458,2016-04,-677.21,15000,103.2,14896.8,2
245118458,2016-05,-265.73,15000,179.55,14820.45,3
245118458,2016-06,-396.24,15000,97.67,14902.33,3
245118458,2016-07,-218.8,15000,157.58,14842.42,3
245118458,2016-08,-123.53999999999999,15000,97.22,14902.78,3
245118458,2016-09,-475.0,15000,96.88,14903.12,4
245118458,2016-10,-53.84,15000,27.47,14972.53,2
245118458,2016-11,-113.92,15000,91.76,14908.24,3
245118458,2016-12,-762.9,15000,761.83,14238.17,7
246251253,2016-01,-127790.52,5000,2855.94,2144.06,854
246251253,2016-02,-105337.56,5000,2400.61,2599.39,747
246251253,2016-03,-112469.98,5000,3961.11,1038.89,847
246251253,2016-04,-114435.86,5000,3729.92,1270.08,779
246251253,2016-05,-111873.29,5000,3789.0,1211.0,823
246251253,2016-06,-120701.17,5000,2875.9,2124.1,815
246251253,2016-07,-114015.68000000001,5000,2608.83,2391.17,822
246251253,2016-08,-126136.47,5000,3490.34,1509.66,867
246251253,2016-09,-123424.98,5000,3618.32,1381.68,834
246251253,2016-10,-115627.04,5000,3323.97,1676.03,860
246251253,2016-11,-113712.6,5000,2283.67,2716.33,809
246251253,2016-12,-108610.3,5000,2313.17,2686.83,822
247755539,2016-01,-2014.39,20000,1973.97,18026.03,12
247755539,2016-02,-1193.81,20000,2767.01,17232.99,6
247755539,2016-03,-2544.9900000000002,20000,5467.26,14532.74,13
247755539,2016-04,-1434.18,20000,6924.82,13075.18,7
247755539,2016-05,-981.36,20000,8004.15,11995.85,6
247755539,2016-06,-1380.21,20000,9079.33,10920.67,9
247755539,2016-07,-1682.32,20000,11017.58,8982.42,17
247755539,2016-08,-1118.47,20000,12132.33,7867.67,10
247755539,2016-09,-1312.6,20000,13023.41,6976.59,12
247755539,2016-10,-2820.16,20000,16036.3,3963.7,13
247755539,2016-11,-1468.55,20000,17178.48,2821.52,11
247755539,2016-12,-901.16,20000,18328.13,1671.87,7
250076847,2016-02,-259.89,5000,141.34,4858.66,3
250076847,2016-03,-352.62,5000,231.34,4768.66,5
250076847,2016-04,-89.91,5000,75.49,4924.51,3
250076847,2016-05,-174.04,5000,0.0,5000.0,1
250076847,2016-06,-376.57,5000,317.82,4682.18,5
250076847,2016-07,-744.31,5000,430.87,4569.13,6
250076847,2016-08,-156.75,5000,494.59,4505.41,6
250076847,2016-09,-1051.22,5000,1016.87,3983.13,9
